driver,team,compound,stint_length,tyre_age,track_temp,air_temp,lap_time,track_name,degradation_rate,remaining_grip
GAS,AlphaTauri,INTERMEDIATE,18,19,27.6,22.1,92.164,Monaco,-0.5184210526315776,100.0
GAS,AlphaTauri,INTERMEDIATE,18,20,27.4,22.2,92.326,Monaco,-0.5184210526315776,100.0
GAS,AlphaTauri,HARD,33,10,28.3,21.9,112.018,Monaco,-0.17282496334310804,100.0
GAS,AlphaTauri,HARD,33,11,28.5,21.9,85.049,Monaco,-0.17282496334310804,100.0
GAS,AlphaTauri,HARD,33,12,28.8,22.0,82.744,Monaco,-0.17282496334310804,100.0
GAS,AlphaTauri,HARD,33,13,28.8,22.1,82.421,Monaco,-0.17282496334310804,100.0
GAS,AlphaTauri,HARD,33,14,28.9,22.3,82.393,Monaco,-0.17282496334310804,99.78377004982555
GAS,AlphaTauri,HARD,33,15,29.1,22.3,81.62,Monaco,-0.17282496334310804,100.0
GAS,AlphaTauri,HARD,33,16,29.1,22.3,81.656,Monaco,-0.17282496334310804,89.53201285488616
GAS,AlphaTauri,HARD,33,17,28.8,22.3,80.527,Monaco,-0.17282496334310804,98.80695568028105
GAS,AlphaTauri,HARD,33,18,28.7,22.3,80.13,Monaco,-0.17282496334310804,95.45238937186993
GAS,AlphaTauri,HARD,33,19,28.9,22.4,80.09,Monaco,-0.17282496334310804,92.9942261157578
GAS,AlphaTauri,HARD,33,20,29.4,22.5,79.773,Monaco,-0.17282496334310804,92.7165304967619
GAS,AlphaTauri,HARD,33,21,29.4,22.6,79.343,Monaco,-0.17282496334310804,85.2785414233527
GAS,AlphaTauri,HARD,33,22,29.5,22.4,79.202,Monaco,-0.17282496334310804,89.33223250364286
GAS,AlphaTauri,HARD,33,23,28.7,22.3,79.925,Monaco,-0.17282496334310804,90.26258588169064
GAS,AlphaTauri,HARD,33,24,29.0,22.4,79.4,Monaco,-0.17282496334310804,92.27493030137995
GAS,AlphaTauri,HARD,33,25,29.0,22.5,79.018,Monaco,-0.17282496334310804,85.08643751233446
GAS,AlphaTauri,HARD,33,26,29.7,22.6,78.022,Monaco,-0.17282496334310804,82.66576735847583
GAS,AlphaTauri,HARD,33,27,29.8,22.5,78.315,Monaco,-0.17282496334310804,82.33597703640177
GAS,AlphaTauri,HARD,33,28,29.5,22.6,78.564,Monaco,-0.17282496334310804,85.53745452026162
GAS,AlphaTauri,HARD,33,29,29.5,22.6,78.073,Monaco,-0.17282496334310804,82.57750149613446
GAS,AlphaTauri,HARD,33,30,29.2,22.5,78.232,Monaco,-0.17282496334310804,78.95196755585428
GAS,AlphaTauri,HARD,33,31,29.2,22.4,77.696,Monaco,-0.17282496334310804,80.88105046649547
GAS,AlphaTauri,HARD,33,32,29.2,22.4,78.031,Monaco,-0.17282496334310804,78.43248081519951
GAS,AlphaTauri,HARD,33,33,29.1,22.3,77.514,Monaco,-0.17282496334310804,79.89718313875406
GAS,AlphaTauri,HARD,33,34,29.1,22.4,77.871,Monaco,-0.17282496334310804,73.68508888552334
GAS,AlphaTauri,HARD,33,35,29.1,22.5,77.997,Monaco,-0.17282496334310804,73.60826172736209
GAS,AlphaTauri,HARD,33,36,29.5,22.4,78.092,Monaco,-0.17282496334310804,72.01492370775894
GAS,AlphaTauri,HARD,33,37,29.3,22.4,77.966,Monaco,-0.17282496334310804,67.70070332275904
GAS,AlphaTauri,HARD,33,38,29.1,22.3,77.582,Monaco,-0.17282496334310804,71.87960899834911
GAS,AlphaTauri,HARD,33,39,29.1,22.3,77.344,Monaco,-0.17282496334310804,70.57441398369507
GAS,AlphaTauri,HARD,33,40,28.9,22.2,78.122,Monaco,-0.17282496334310804,68.7065885370828
GAS,AlphaTauri,HARD,33,41,29.5,22.3,78.478,Monaco,-0.17282496334310804,66.48748676702996
GAS,AlphaTauri,HARD,33,42,29.9,22.4,78.151,Monaco,-0.17282496334310804,61.54513594100416
PER,Red Bull Racing,WET,13,3,28.8,21.3,104.57,Monaco,-0.8428846153846162,100.0
PER,Red Bull Racing,WET,13,4,28.6,21.4,102.377,Monaco,-0.8428846153846162,100.0
PER,Red Bull Racing,WET,13,5,28.5,21.6,100.229,Monaco,-0.8428846153846162,100.0
PER,Red Bull Racing,WET,13,6,28.3,21.6,98.27,Monaco,-0.8428846153846162,100.0
PER,Red Bull Racing,WET,13,7,28.5,21.7,98.134,Monaco,-0.8428846153846162,100.0
PER,Red Bull Racing,WET,13,8,28.1,21.7,97.285,Monaco,-0.8428846153846162,100.0
PER,Red Bull Racing,WET,13,9,28.2,21.7,96.854,Monaco,-0.8428846153846162,100.0
PER,Red Bull Racing,WET,13,10,28.3,21.9,96.883,Monaco,-0.8428846153846162,100.0
PER,Red Bull Racing,WET,13,11,27.6,22.0,95.987,Monaco,-0.8428846153846162,100.0
PER,Red Bull Racing,WET,13,12,27.3,21.9,95.597,Monaco,-0.8428846153846162,100.0
PER,Red Bull Racing,WET,13,13,27.0,22.0,94.104,Monaco,-0.8428846153846162,100.0
PER,Red Bull Racing,WET,13,14,27.0,21.9,93.245,Monaco,-0.8428846153846162,100.0
PER,Red Bull Racing,WET,13,15,27.2,21.9,92.815,Monaco,-0.8428846153846162,100.0
PER,Red Bull Racing,HARD,3,2,27.6,22.2,85.539,Monaco,-0.7394999999999933,100.0
PER,Red Bull Racing,HARD,3,3,27.8,22.2,82.206,Monaco,-0.7394999999999933,100.0
PER,Red Bull Racing,HARD,3,4,27.9,22.3,84.06,Monaco,-0.7394999999999933,100.0
PER,Red Bull Racing,MEDIUM,33,2,28.3,21.9,123.485,Monaco,-0.011138563049854009,100.0
PER,Red Bull Racing,MEDIUM,33,3,28.5,21.9,83.415,Monaco,-0.011138563049854009,100.0
PER,Red Bull Racing,MEDIUM,33,4,28.8,22.0,80.677,Monaco,-0.011138563049854009,100.0
PER,Red Bull Racing,MEDIUM,33,5,28.8,22.1,79.801,Monaco,-0.011138563049854009,100.0
PER,Red Bull Racing,MEDIUM,33,6,28.9,22.2,79.027,Monaco,-0.011138563049854009,98.17876578810848
PER,Red Bull Racing,MEDIUM,33,7,29.1,22.3,78.347,Monaco,-0.011138563049854009,100.0
PER,Red Bull Racing,MEDIUM,33,8,29.1,22.3,77.081,Monaco,-0.011138563049854009,94.20137496411587
PER,Red Bull Racing,MEDIUM,33,9,28.8,22.4,77.143,Monaco,-0.011138563049854009,99.11749943389351
PER,Red Bull Racing,MEDIUM,33,10,28.8,22.3,76.473,Monaco,-0.011138563049854009,100.0
PER,Red Bull Racing,MEDIUM,33,11,28.9,22.4,76.434,Monaco,-0.011138563049854009,91.93531917710064
PER,Red Bull Racing,MEDIUM,33,12,29.1,22.5,76.26,Monaco,-0.011138563049854009,91.90803496368439
PER,Red Bull Racing,MEDIUM,33,13,29.4,22.5,76.479,Monaco,-0.011138563049854009,92.55588224775563
PER,Red Bull Racing,MEDIUM,33,14,29.4,22.6,76.73,Monaco,-0.011138563049854009,89.5465011901441
PER,Red Bull Racing,MEDIUM,33,15,29.0,22.4,76.773,Monaco,-0.011138563049854009,85.40493785929431
PER,Red Bull Racing,MEDIUM,33,16,28.7,22.3,76.028,Monaco,-0.011138563049854009,89.21261707691079
PER,Red Bull Racing,MEDIUM,33,17,29.0,22.4,76.682,Monaco,-0.011138563049854009,84.47001701131438
PER,Red Bull Racing,MEDIUM,33,18,29.6,22.5,76.227,Monaco,-0.011138563049854009,87.57770544439826
PER,Red Bull Racing,MEDIUM,33,19,29.7,22.6,76.602,Monaco,-0.011138563049854009,82.1486554497913
PER,Red Bull Racing,MEDIUM,33,20,29.8,22.5,77.922,Monaco,-0.011138563049854009,88.30673136754531
PER,Red Bull Racing,MEDIUM,33,21,29.5,22.6,77.778,Monaco,-0.011138563049854009,80.25716827548399
PER,Red Bull Racing,MEDIUM,33,22,29.2,22.6,78.028,Monaco,-0.011138563049854009,80.59074360387568
PER,Red Bull Racing,MEDIUM,33,23,29.2,22.5,78.197,Monaco,-0.011138563049854009,82.79747980460172
PER,Red Bull Racing,MEDIUM,33,24,29.2,22.4,78.205,Monaco,-0.011138563049854009,75.46433520319084
PER,Red Bull Racing,MEDIUM,33,25,29.1,22.5,78.491,Monaco,-0.011138563049854009,78.6893079563051
PER,Red Bull Racing,MEDIUM,33,26,29.1,22.3,78.898,Monaco,-0.011138563049854009,80.72835641533999
PER,Red Bull Racing,MEDIUM,33,27,29.1,22.4,78.873,Monaco,-0.011138563049854009,70.78447844880901
PER,Red Bull Racing,MEDIUM,33,28,29.1,22.4,79.457,Monaco,-0.011138563049854009,74.96082972808962
PER,Red Bull Racing,MEDIUM,33,29,29.5,22.4,78.77,Monaco,-0.011138563049854009,73.78657653523797
PER,Red Bull Racing,MEDIUM,33,30,29.3,22.4,78.977,Monaco,-0.011138563049854009,74.25239676782462
PER,Red Bull Racing,MEDIUM,33,31,29.1,22.3,78.635,Monaco,-0.011138563049854009,67.09607601985846
PER,Red Bull Racing,MEDIUM,33,32,29.1,22.2,77.997,Monaco,-0.011138563049854009,65.64555831323987
PER,Red Bull Racing,MEDIUM,33,33,28.9,22.2,77.7,Monaco,-0.011138563049854009,70.0727528493434
PER,Red Bull Racing,MEDIUM,33,34,29.5,22.3,77.917,Monaco,-0.011138563049854009,67.89788217219227
ALO,Alpine,WET,18,3,28.8,21.3,106.608,Monaco,-0.7552033023735794,100.0
ALO,Alpine,WET,18,4,28.6,21.4,102.916,Monaco,-0.7552033023735794,100.0
ALO,Alpine,WET,18,5,28.5,21.6,101.549,Monaco,-0.7552033023735794,100.0
ALO,Alpine,WET,18,6,28.3,21.6,100.29,Monaco,-0.7552033023735794,100.0
ALO,Alpine,WET,18,7,28.5,21.7,99.052,Monaco,-0.7552033023735794,100.0
ALO,Alpine,WET,18,8,28.1,21.7,99.213,Monaco,-0.7552033023735794,100.0
ALO,Alpine,WET,18,9,28.2,21.7,98.678,Monaco,-0.7552033023735794,100.0
ALO,Alpine,WET,18,10,28.3,21.9,97.601,Monaco,-0.7552033023735794,100.0
ALO,Alpine,WET,18,11,27.6,22.0,97.206,Monaco,-0.7552033023735794,100.0
ALO,Alpine,WET,18,12,27.1,22.0,95.884,Monaco,-0.7552033023735794,100.0
ALO,Alpine,WET,18,13,27.0,22.0,95.158,Monaco,-0.7552033023735794,100.0
ALO,Alpine,WET,18,14,26.4,21.8,94.137,Monaco,-0.7552033023735794,100.0
ALO,Alpine,WET,18,15,27.2,21.9,93.484,Monaco,-0.7552033023735794,100.0
ALO,Alpine,WET,18,16,26.9,21.9,94.171,Monaco,-0.7552033023735794,100.0
ALO,Alpine,WET,18,17,26.9,22.1,93.349,Monaco,-0.7552033023735794,100.0
ALO,Alpine,WET,18,18,27.1,22.0,92.356,Monaco,-0.7552033023735794,100.0
ALO,Alpine,WET,18,19,27.1,22.0,92.069,Monaco,-0.7552033023735794,100.0
ALO,Alpine,WET,18,20,27.5,22.0,91.441,Monaco,-0.7552033023735794,100.0
ALO,Alpine,MEDIUM,33,2,28.3,21.9,116.128,Monaco,-0.1637098607038117,100.0
ALO,Alpine,MEDIUM,33,3,28.5,21.9,84.805,Monaco,-0.1637098607038117,100.0
ALO,Alpine,MEDIUM,33,4,28.8,22.0,82.897,Monaco,-0.1637098607038117,100.0
ALO,Alpine,MEDIUM,33,5,28.8,22.1,82.751,Monaco,-0.1637098607038117,100.0
ALO,Alpine,MEDIUM,33,6,28.9,22.2,82.259,Monaco,-0.1637098607038117,100.0
ALO,Alpine,MEDIUM,33,7,29.1,22.3,81.752,Monaco,-0.1637098607038117,100.0
ALO,Alpine,MEDIUM,33,8,29.1,22.3,81.452,Monaco,-0.1637098607038117,100.0
ALO,Alpine,MEDIUM,33,9,28.8,22.3,80.332,Monaco,-0.1637098607038117,100.0
ALO,Alpine,MEDIUM,33,10,28.7,22.3,79.709,Monaco,-0.1637098607038117,100.0
ALO,Alpine,MEDIUM,33,11,28.9,22.4,80.009,Monaco,-0.1637098607038117,100.0
ALO,Alpine,MEDIUM,33,12,29.4,22.5,80.075,Monaco,-0.1637098607038117,100.0
ALO,Alpine,MEDIUM,33,13,29.4,22.6,79.76,Monaco,-0.1637098607038117,100.0
ALO,Alpine,MEDIUM,33,14,29.5,22.4,79.373,Monaco,-0.1637098607038117,100.0
ALO,Alpine,MEDIUM,33,15,29.0,22.4,79.046,Monaco,-0.1637098607038117,95.11402036594174
ALO,Alpine,MEDIUM,33,16,29.0,22.4,78.73,Monaco,-0.1637098607038117,93.27281554100725
ALO,Alpine,MEDIUM,33,17,29.0,22.5,78.501,Monaco,-0.1637098607038117,96.73291028092014
ALO,Alpine,MEDIUM,33,18,29.6,22.5,78.623,Monaco,-0.1637098607038117,93.11510467921305
ALO,Alpine,MEDIUM,33,19,29.8,22.5,77.542,Monaco,-0.1637098607038117,94.62749451746686
ALO,Alpine,MEDIUM,33,20,29.5,22.6,75.882,Monaco,-0.1637098607038117,92.85520590891123
ALO,Alpine,MEDIUM,33,21,29.5,22.6,78.634,Monaco,-0.1637098607038117,90.01700629721996
ALO,Alpine,MEDIUM,33,22,29.2,22.5,78.812,Monaco,-0.1637098607038117,86.64511188098537
ALO,Alpine,MEDIUM,33,23,29.2,22.4,78.911,Monaco,-0.1637098607038117,83.440951361133
ALO,Alpine,MEDIUM,33,24,29.2,22.4,77.135,Monaco,-0.1637098607038117,85.44594817898954
ALO,Alpine,MEDIUM,33,25,29.1,22.5,77.324,Monaco,-0.1637098607038117,88.20468941816101
ALO,Alpine,MEDIUM,33,26,29.1,22.4,77.799,Monaco,-0.1637098607038117,85.0777742675812
ALO,Alpine,MEDIUM,33,27,29.1,22.5,78.792,Monaco,-0.1637098607038117,79.49827669905463
ALO,Alpine,MEDIUM,33,28,29.1,22.4,78.53,Monaco,-0.1637098607038117,82.55503581274414
ALO,Alpine,MEDIUM,33,29,29.3,22.4,75.944,Monaco,-0.1637098607038117,81.8914451743771
ALO,Alpine,MEDIUM,33,30,29.1,22.3,77.772,Monaco,-0.1637098607038117,76.98392072658719
ALO,Alpine,MEDIUM,33,31,29.1,22.3,77.698,Monaco,-0.1637098607038117,78.89666835302717
ALO,Alpine,MEDIUM,33,32,28.9,22.2,77.473,Monaco,-0.1637098607038117,77.5101191905286
ALO,Alpine,MEDIUM,33,33,29.5,22.3,79.209,Monaco,-0.1637098607038117,72.4065821416987
ALO,Alpine,MEDIUM,33,34,29.9,22.4,79.654,Monaco,-0.1637098607038117,75.50885511623544
LEC,Ferrari,WET,15,3,28.8,21.3,103.218,Monaco,-0.7641142857142853,100.0
LEC,Ferrari,WET,15,4,28.6,21.4,101.885,Monaco,-0.7641142857142853,100.0
LEC,Ferrari,WET,15,5,28.5,21.6,99.679,Monaco,-0.7641142857142853,100.0
LEC,Ferrari,WET,15,6,28.3,21.6,98.046,Monaco,-0.7641142857142853,100.0
LEC,Ferrari,WET,15,7,28.5,21.7,97.181,Monaco,-0.7641142857142853,100.0
LEC,Ferrari,WET,15,8,28.1,21.7,97.426,Monaco,-0.7641142857142853,100.0
LEC,Ferrari,WET,15,9,28.1,21.6,96.588,Monaco,-0.7641142857142853,100.0
LEC,Ferrari,WET,15,10,28.3,21.9,96.299,Monaco,-0.7641142857142853,100.0
LEC,Ferrari,WET,15,11,27.6,22.0,95.323,Monaco,-0.7641142857142853,100.0
LEC,Ferrari,WET,15,12,27.3,21.9,95.077,Monaco,-0.7641142857142853,100.0
LEC,Ferrari,WET,15,13,27.0,22.0,93.665,Monaco,-0.7641142857142853,100.0
LEC,Ferrari,WET,15,14,27.0,21.9,93.314,Monaco,-0.7641142857142853,100.0
LEC,Ferrari,WET,15,15,27.2,21.9,92.098,Monaco,-0.7641142857142853,100.0
LEC,Ferrari,WET,15,16,27.0,21.9,92.133,Monaco,-0.7641142857142853,100.0
LEC,Ferrari,WET,15,17,26.9,22.1,91.49,Monaco,-0.7641142857142853,100.0
LEC,Ferrari,HARD,36,2,27.2,22.1,88.779,Monaco,-0.1211439775910364,100.0
LEC,Ferrari,HARD,36,3,27.6,22.2,84.159,Monaco,-0.1211439775910364,100.0
LEC,Ferrari,HARD,36,4,27.8,22.2,83.136,Monaco,-0.1211439775910364,100.0
LEC,Ferrari,HARD,36,11,28.3,21.9,120.7,Monaco,-0.1211439775910364,100.0
LEC,Ferrari,HARD,36,12,28.5,21.9,83.323,Monaco,-0.1211439775910364,100.0
LEC,Ferrari,HARD,36,13,28.8,22.0,81.669,Monaco,-0.1211439775910364,92.95540330177657
LEC,Ferrari,HARD,36,14,28.8,22.1,79.112,Monaco,-0.1211439775910364,99.41597945067535
LEC,Ferrari,HARD,36,15,28.9,22.2,79.394,Monaco,-0.1211439775910364,91.26905126598287
LEC,Ferrari,HARD,36,16,29.1,22.3,78.761,Monaco,-0.1211439775910364,93.39140328218352
LEC,Ferrari,HARD,36,17,29.1,22.3,77.543,Monaco,-0.1211439775910364,96.87405067045391
LEC,Ferrari,HARD,36,18,28.8,22.4,76.98,Monaco,-0.1211439775910364,92.75003893683821
LEC,Ferrari,HARD,36,19,28.8,22.3,77.447,Monaco,-0.1211439775910364,88.1239645457639
LEC,Ferrari,HARD,36,20,28.9,22.4,76.861,Monaco,-0.1211439775910364,87.9612877517719
LEC,Ferrari,HARD,36,21,29.1,22.5,76.987,Monaco,-0.1211439775910364,90.84599212635585
LEC,Ferrari,HARD,36,22,29.4,22.5,77.006,Monaco,-0.1211439775910364,85.2660989844004
LEC,Ferrari,HARD,36,23,29.5,22.4,76.919,Monaco,-0.1211439775910364,86.85657464829775
LEC,Ferrari,HARD,36,24,29.0,22.4,76.479,Monaco,-0.1211439775910364,85.39391439926327
LEC,Ferrari,HARD,36,25,28.7,22.3,76.249,Monaco,-0.1211439775910364,82.25239783673437
LEC,Ferrari,HARD,36,26,29.0,22.4,76.492,Monaco,-0.1211439775910364,89.2890311475278
LEC,Ferrari,HARD,36,27,29.6,22.5,76.896,Monaco,-0.1211439775910364,83.25895594650585
LEC,Ferrari,HARD,36,28,29.7,22.6,76.489,Monaco,-0.1211439775910364,74.031771119579
LEC,Ferrari,HARD,36,29,29.8,22.5,77.522,Monaco,-0.1211439775910364,79.41656182386009
LEC,Ferrari,HARD,36,30,29.5,22.6,76.773,Monaco,-0.1211439775910364,75.82183948524666
LEC,Ferrari,HARD,36,31,29.2,22.6,76.811,Monaco,-0.1211439775910364,79.31449888394049
LEC,Ferrari,HARD,36,32,29.2,22.5,77.135,Monaco,-0.1211439775910364,73.17963666425372
LEC,Ferrari,HARD,36,33,29.2,22.4,77.709,Monaco,-0.1211439775910364,74.01298955515112
LEC,Ferrari,HARD,36,34,29.1,22.5,77.94,Monaco,-0.1211439775910364,74.72216071649319
LEC,Ferrari,HARD,36,35,29.1,22.3,78.622,Monaco,-0.1211439775910364,74.60446446206218
LEC,Ferrari,HARD,36,36,29.1,22.4,79.06,Monaco,-0.1211439775910364,67.2063096583845
LEC,Ferrari,HARD,36,37,29.1,22.4,78.952,Monaco,-0.1211439775910364,68.60369517202898
LEC,Ferrari,HARD,36,38,29.5,22.4,79.024,Monaco,-0.1211439775910364,66.78236294606894
LEC,Ferrari,HARD,36,39,29.3,22.4,78.678,Monaco,-0.1211439775910364,65.14721118183068
LEC,Ferrari,HARD,36,40,29.1,22.3,78.832,Monaco,-0.1211439775910364,71.30356160039511
LEC,Ferrari,HARD,36,41,29.1,22.2,78.539,Monaco,-0.1211439775910364,66.02214401243468
LEC,Ferrari,HARD,36,42,28.9,22.2,77.729,Monaco,-0.1211439775910364,59.92454701654669
LEC,Ferrari,HARD,36,43,29.5,22.3,78.338,Monaco,-0.1211439775910364,64.96078472071615
STR,Aston Martin,INTERMEDIATE,20,2,28.5,21.5,103.171,Monaco,-0.7292548872180479,100.0
STR,Aston Martin,INTERMEDIATE,20,3,28.4,21.5,101.963,Monaco,-0.7292548872180479,100.0
STR,Aston Martin,INTERMEDIATE,20,4,28.5,21.7,101.294,Monaco,-0.7292548872180479,100.0
STR,Aston Martin,INTERMEDIATE,20,5,28.2,21.8,100.2,Monaco,-0.7292548872180479,100.0
STR,Aston Martin,INTERMEDIATE,20,6,28.1,21.6,99.795,Monaco,-0.7292548872180479,100.0
STR,Aston Martin,INTERMEDIATE,20,7,28.3,21.9,98.197,Monaco,-0.7292548872180479,100.0
STR,Aston Martin,INTERMEDIATE,20,8,27.9,21.9,96.359,Monaco,-0.7292548872180479,100.0
STR,Aston Martin,INTERMEDIATE,20,9,27.3,21.9,96.129,Monaco,-0.7292548872180479,100.0
STR,Aston Martin,INTERMEDIATE,20,10,27.1,22.0,95.387,Monaco,-0.7292548872180479,100.0
