driver,team,compound,stint_length,tyre_age,track_temp,air_temp,lap_time,track_name,degradation_rate,remaining_grip
GAS,Alpine,HARD,45,4,42.4,25.5,79.577,Monaco,-0.0489179183135688,98.04887386428084
GAS,Alpine,HARD,45,5,42.4,25.4,78.893,Monaco,-0.0489179183135688,98.02117824528494
GAS,Alpine,HARD,45,6,41.6,25.4,78.842,Monaco,-0.0489179183135688,90.98318917187576
GAS,Alpine,HARD,45,7,40.9,25.4,78.604,Monaco,-0.0489179183135688,95.43688025216588
GAS,Alpine,HARD,45,8,41.0,25.4,79.317,Monaco,-0.0489179183135688,95.91723363021369
GAS,Alpine,HARD,45,9,41.2,25.5,78.788,Monaco,-0.0489179183135688,97.97957804990298
GAS,Alpine,HARD,45,10,40.2,25.4,78.31,Monaco,-0.0489179183135688,91.2910852608575
GAS,Alpine,HARD,45,11,40.0,25.3,78.367,Monaco,-0.0489179183135688,89.32041510699887
GAS,Alpine,HARD,45,12,40.0,25.3,78.582,Monaco,-0.0489179183135688,89.04062478492482
GAS,Alpine,HARD,45,13,40.1,25.4,77.713,Monaco,-0.0489179183135688,92.04210226878466
GAS,Alpine,HARD,45,14,39.9,25.3,78.564,Monaco,-0.0489179183135688,89.1821492446575
GAS,Alpine,HARD,45,15,39.9,25.3,78.284,Monaco,-0.0489179183135688,85.40661530437731
GAS,Alpine,HARD,45,16,39.5,25.3,78.298,Monaco,-0.0489179183135688,87.5356982150185
GAS,Alpine,HARD,45,17,39.8,25.2,77.99,Monaco,-0.0489179183135688,84.93712856372254
GAS,Alpine,HARD,45,18,39.8,25.3,78.453,Monaco,-0.0489179183135688,86.3518308872771
GAS,Alpine,HARD,45,19,39.9,25.3,78.109,Monaco,-0.0489179183135688,80.08973663404637
GAS,Alpine,HARD,45,20,39.7,25.3,78.587,Monaco,-0.0489179183135688,80.11290947588513
GAS,Alpine,HARD,45,21,39.2,25.4,77.81,Monaco,-0.0489179183135688,78.96957145628195
GAS,Alpine,HARD,45,22,39.1,25.4,78.213,Monaco,-0.0489179183135688,74.60535107128207
GAS,Alpine,HARD,45,23,39.0,25.4,77.942,Monaco,-0.0489179183135688,78.73425674687216
GAS,Alpine,HARD,45,24,39.0,25.4,77.577,Monaco,-0.0489179183135688,77.4290617322181
GAS,Alpine,HARD,45,25,38.8,25.4,77.54,Monaco,-0.0489179183135688,75.56123628560582
GAS,Alpine,HARD,45,26,38.8,25.3,77.912,Monaco,-0.0489179183135688,73.642134515553
GAS,Alpine,HARD,45,27,39.1,25.4,78.012,Monaco,-0.0489179183135688,68.74978368952719
GAS,Alpine,HARD,45,28,39.1,25.4,77.285,Monaco,-0.0489179183135688,70.53395994738237
GAS,Alpine,HARD,45,29,38.9,25.4,77.373,Monaco,-0.0489179183135688,69.66775236609813
GAS,Alpine,HARD,45,30,38.6,25.6,77.083,Monaco,-0.0489179183135688,67.23906410801358
GAS,Alpine,HARD,45,31,38.4,25.6,78.015,Monaco,-0.0489179183135688,68.06203878068041
GAS,Alpine,HARD,45,32,38.4,25.6,77.384,Monaco,-0.0489179183135688,68.55804848612208
GAS,Alpine,HARD,45,33,38.4,25.5,77.45,Monaco,-0.0489179183135688,71.80445361931002
GAS,Alpine,HARD,45,34,37.9,25.5,77.207,Monaco,-0.0489179183135688,65.71962935417396
GAS,Alpine,HARD,45,35,37.9,25.5,77.421,Monaco,-0.0489179183135688,64.76854708784673
GAS,Alpine,HARD,45,36,37.9,25.4,77.668,Monaco,-0.0489179183135688,62.57255816837995
GAS,Alpine,HARD,45,37,37.5,25.3,77.212,Monaco,-0.0489179183135688,56.03958226978132
GAS,Alpine,HARD,45,38,36.8,25.3,77.556,Monaco,-0.0489179183135688,60.86635428933079
GAS,Alpine,HARD,45,39,36.8,25.3,77.102,Monaco,-0.0489179183135688,59.92658654550153
GAS,Alpine,HARD,45,40,36.8,25.3,77.221,Monaco,-0.0489179183135688,65.9356222531343
GAS,Alpine,HARD,45,41,36.5,25.3,77.654,Monaco,-0.0489179183135688,56.91881302133508
GAS,Alpine,HARD,45,42,36.5,25.3,78.559,Monaco,-0.0489179183135688,57.20053794267928
GAS,Alpine,HARD,45,43,36.3,25.2,77.699,Monaco,-0.0489179183135688,55.09176060656271
GAS,Alpine,HARD,45,44,36.3,25.2,78.042,Monaco,-0.0489179183135688,50.48986180281985
GAS,Alpine,HARD,45,45,36.1,25.1,76.839,Monaco,-0.0489179183135688,56.32436435922351
GAS,Alpine,HARD,45,46,36.1,25.0,76.997,Monaco,-0.0489179183135688,53.95169501373877
GAS,Alpine,MEDIUM,5,2,35.8,25.0,75.831,Monaco,2.030999999999988,10.0
GAS,Alpine,MEDIUM,5,3,35.7,25.0,75.955,Monaco,2.030999999999988,10.0
GAS,Alpine,MEDIUM,5,4,35.7,25.0,76.711,Monaco,2.030999999999988,10.0
GAS,Alpine,MEDIUM,5,5,35.3,25.0,82.349,Monaco,2.030999999999988,10.0
GAS,Alpine,MEDIUM,5,6,35.1,24.8,95.781,Monaco,2.030999999999988,10.0
PER,Red Bull Racing,HARD,31,2,42.8,25.4,76.387,Monaco,0.0903096774193539,95.750340825883
PER,Red Bull Racing,HARD,31,3,42.4,25.5,76.535,Monaco,0.0903096774193539,94.07547014873188
PER,Red Bull Racing,HARD,31,4,42.4,25.4,76.269,Monaco,0.0903096774193539,92.73599468006994
PER,Red Bull Racing,HARD,31,5,41.4,25.4,76.458,Monaco,0.0903096774193539,92.32386075752322
PER,Red Bull Racing,HARD,31,6,40.9,25.4,77.399,Monaco,0.0903096774193539,88.29444196429682
PER,Red Bull Racing,HARD,31,7,41.0,25.4,77.937,Monaco,0.0903096774193539,89.7812772205153
PER,Red Bull Racing,HARD,31,8,40.9,25.5,78.254,Monaco,0.0903096774193539,88.81373354892834
PER,Red Bull Racing,HARD,31,9,40.2,25.4,79.787,Monaco,0.0903096774193539,84.94146187495319
PER,Red Bull Racing,HARD,31,10,40.0,25.3,79.848,Monaco,0.0903096774193539,91.58183966246656
PER,Red Bull Racing,HARD,31,11,40.1,25.4,80.433,Monaco,0.0903096774193539,86.15601489176767
PER,Red Bull Racing,HARD,31,12,40.1,25.4,80.797,Monaco,0.0903096774193539,79.96060563742435
PER,Red Bull Racing,HARD,31,13,39.9,25.3,80.283,Monaco,0.0903096774193539,84.40417695493379
PER,Red Bull Racing,HARD,31,14,39.5,25.3,80.418,Monaco,0.0903096774193539,78.51047111835034
PER,Red Bull Racing,HARD,31,15,39.5,25.3,80.487,Monaco,0.0903096774193539,82.59576994025966
PER,Red Bull Racing,HARD,31,16,39.8,25.2,81.315,Monaco,0.0903096774193539,82.36030286605452
PER,Red Bull Racing,HARD,31,17,39.9,25.3,78.092,Monaco,0.0903096774193539,75.17246917397716
PER,Red Bull Racing,HARD,31,18,39.9,25.3,77.867,Monaco,0.0903096774193539,79.32464451676528
PER,Red Bull Racing,HARD,31,19,39.7,25.3,77.979,Monaco,0.0903096774193539,76.57285890984178
PER,Red Bull Racing,HARD,31,20,39.1,25.4,78.523,Monaco,0.0903096774193539,76.90069660901577
PER,Red Bull Racing,HARD,31,21,39.1,25.3,78.803,Monaco,0.0903096774193539,78.92489507699415
PER,Red Bull Racing,HARD,31,22,39.0,25.4,78.604,Monaco,0.0903096774193539,71.34835178102368
PER,Red Bull Racing,HARD,31,23,39.0,25.4,78.624,Monaco,0.0903096774193539,68.62330763595983
PER,Red Bull Racing,HARD,31,24,38.6,25.3,78.541,Monaco,0.0903096774193539,67.21597284015574
PER,Red Bull Racing,HARD,31,25,38.8,25.3,79.877,Monaco,0.0903096774193539,66.13708527413598
PER,Red Bull Racing,HARD,31,26,39.1,25.4,79.319,Monaco,0.0903096774193539,67.00321100078999
PER,Red Bull Racing,HARD,31,27,38.9,25.4,79.611,Monaco,0.0903096774193539,67.15797205348223
PER,Red Bull Racing,HARD,31,28,38.8,25.5,79.986,Monaco,0.0903096774193539,65.81458852702235
PER,Red Bull Racing,HARD,31,29,38.6,25.6,80.771,Monaco,0.0903096774193539,66.36606587614038
PER,Red Bull Racing,HARD,31,30,38.4,25.6,79.292,Monaco,0.0903096774193539,62.82352180466602
PER,Red Bull Racing,HARD,31,31,38.4,25.6,79.607,Monaco,0.0903096774193539,65.94511836050427
PER,Red Bull Racing,HARD,31,32,38.4,25.5,82.083,Monaco,0.0903096774193539,59.59054562931844
PER,Red Bull Racing,MEDIUM,17,3,37.5,25.3,76.882,Monaco,0.383870588235295,88.6169780880041
PER,Red Bull Racing,MEDIUM,17,4,36.8,25.3,76.706,Monaco,0.383870588235295,81.48347263153028
PER,Red Bull Racing,MEDIUM,17,5,36.8,25.3,76.353,Monaco,0.383870588235295,75.83499791898639
PER,Red Bull Racing,MEDIUM,17,6,36.8,25.3,76.445,Monaco,0.383870588235295,73.99379309405191
PER,Red Bull Racing,MEDIUM,17,7,36.5,25.3,76.755,Monaco,0.383870588235295,77.60388783396479
PER,Red Bull Racing,MEDIUM,17,8,36.5,25.3,77.959,Monaco,0.383870588235295,74.2860822322577
PER,Red Bull Racing,MEDIUM,17,9,36.3,25.2,77.46,Monaco,0.383870588235295,75.99847207051153
PER,Red Bull Racing,MEDIUM,17,10,36.3,25.2,77.847,Monaco,0.383870588235295,74.07618346195588
PER,Red Bull Racing,MEDIUM,17,11,36.1,25.1,77.616,Monaco,0.383870588235295,71.33798385026462
PER,Red Bull Racing,MEDIUM,17,12,36.1,25.0,77.128,Monaco,0.383870588235295,67.81608943403003
PER,Red Bull Racing,MEDIUM,17,13,36.0,25.1,77.047,Monaco,0.383870588235295,64.66192891417765
PER,Red Bull Racing,MEDIUM,17,14,35.9,25.0,76.859,Monaco,0.383870588235295,66.71692573203418
PER,Red Bull Racing,MEDIUM,17,15,35.8,25.0,76.98,Monaco,0.383870588235295,69.47566697120565
PER,Red Bull Racing,MEDIUM,17,16,35.7,25.0,78.524,Monaco,0.383870588235295,66.39875182062585
PER,Red Bull Racing,MEDIUM,17,17,35.7,25.0,84.856,Monaco,0.383870588235295,60.81925425209928
PER,Red Bull Racing,MEDIUM,17,18,35.3,25.0,85.645,Monaco,0.383870588235295,64.0760133657888
PER,Red Bull Racing,MEDIUM,17,19,35.1,24.8,98.2,Monaco,0.383870588235295,63.612422727421766
ALO,Aston Martin,HARD,52,3,42.8,25.2,79.646,Monaco,0.0316580295398275,94.97129078908758
ALO,Aston Martin,HARD,52,4,42.8,25.3,79.113,Monaco,0.0316580295398275,96.99400618448844
ALO,Aston Martin,HARD,52,5,42.4,25.5,78.776,Monaco,0.0316580295398275,91.3986228793959
ALO,Aston Martin,HARD,52,6,42.4,25.4,77.939,Monaco,0.0316580295398275,91.8066427027886
ALO,Aston Martin,HARD,52,7,41.6,25.4,77.952,Monaco,0.0316580295398275,90.2610078795213
ALO,Aston Martin,HARD,52,8,40.9,25.4,77.505,Monaco,0.0316580295398275,91.1127209411676
ALO,Aston Martin,HARD,52,9,41.0,25.4,77.391,Monaco,0.0316580295398275,96.56107422302917
ALO,Aston Martin,HARD,52,10,41.2,25.5,77.783,Monaco,0.0316580295398275,82.71530294523338
ALO,Aston Martin,HARD,52,11,40.9,25.5,77.324,Monaco,0.0316580295398275,89.32587909413215
ALO,Aston Martin,HARD,52,12,40.0,25.3,77.249,Monaco,0.0316580295398275,81.67895090943966
ALO,Aston Martin,HARD,52,13,40.0,25.3,77.588,Monaco,0.0316580295398275,83.90130292564032
ALO,Aston Martin,HARD,52,14,40.1,25.4,78.443,Monaco,0.0316580295398275,87.33395031391072
ALO,Aston Martin,HARD,52,15,39.9,25.3,77.508,Monaco,0.0316580295398275,83.159938580295
ALO,Aston Martin,HARD,52,16,39.9,25.3,77.444,Monaco,0.0316580295398275,78.5338641892207
ALO,Aston Martin,HARD,52,17,39.5,25.3,77.17,Monaco,0.0316580295398275,78.6211873952287
ALO,Aston Martin,HARD,52,18,39.8,25.2,77.699,Monaco,0.0316580295398275,81.45589176981265
ALO,Aston Martin,HARD,52,19,39.8,25.3,77.528,Monaco,0.0316580295398275,76.02599862785722
ALO,Aston Martin,HARD,52,20,39.9,25.3,77.258,Monaco,0.0316580295398275,77.61647429175454
ALO,Aston Martin,HARD,52,21,39.9,25.3,77.13,Monaco,0.0316580295398275,75.90381404272006
ALO,Aston Martin,HARD,52,22,39.2,25.4,77.664,Monaco,0.0316580295398275,72.96229748019117
ALO,Aston Martin,HARD,52,23,39.1,25.4,77.947,Monaco,0.0316580295398275,80.1989307909846
ALO,Aston Martin,HARD,52,24,39.1,25.3,77.272,Monaco,0.0316580295398275,74.46885558996266
ALO,Aston Martin,HARD,52,25,39.0,25.4,77.285,Monaco,0.0316580295398275,65.3416707630358
ALO,Aston Martin,HARD,52,26,38.8,25.4,77.182,Monaco,0.0316580295398275,70.8764614673169
ALO,Aston Martin,HARD,52,27,38.6,25.3,77.141,Monaco,0.0316580295398275,67.23173912870345
ALO,Aston Martin,HARD,52,28,38.8,25.3,77.228,Monaco,0.0316580295398275,70.4743985273973
ALO,Aston Martin,HARD,52,29,39.1,25.4,77.562,Monaco,0.0316580295398275,64.18953630771054
ALO,Aston Martin,HARD,52,30,38.9,25.4,77.111,Monaco,0.0316580295398275,65.12288919860792
ALO,Aston Martin,HARD,52,31,38.8,25.5,76.965,Monaco,0.0316580295398275,65.83206035995
ALO,Aston Martin,HARD,52,32,38.4,25.6,77.259,Monaco,0.0316580295398275,65.914364105519
ALO,Aston Martin,HARD,52,33,38.4,25.6,77.637,Monaco,0.0316580295398275,58.5162093018413
ALO,Aston Martin,HARD,52,34,38.4,25.6,77.816,Monaco,0.0316580295398275,59.91359481548578
